run,idx,ros_stamp_s,camera_rows_matched,odom_minus_camera_stamp_mean_s,odom_minus_camera_stamp_min_s,odom_minus_camera_stamp_max_s,camera_staleness_mean_s,camera_staleness_max_s,selected_count_min,buffer_len_max,received_count_max
diffusion_matched/mcity_diff2,84,1545236065.902293,1,-0.028375,-0.028375,-0.028375,0.000000,0.000000,4,12,1193
diffusion_matched/mcity_diff2,85,1545236066.922266,1,-0.007666,-0.007666,-0.007666,0.000000,0.000000,4,12,1203
diffusion_matched/mcity_diff2,86,1545236067.902213,1,-0.026552,-0.026552,-0.026552,0.000000,0.000000,4,12,1213
diffusion_matched/mcity_diff2,87,1545236070.902199,1,-0.023778,-0.023778,-0.023778,0.000000,0.000000,4,12,1243
diffusion_matched/mcity_diff2,88,1545236071.882316,1,-0.042835,-0.042835,-0.042835,0.000000,0.000000,4,12,1253
diffusion_matched/mcity_diff2,89,1545236072.902180,1,-0.022300,-0.022300,-0.022300,0.000000,0.000000,4,12,1263
diffusion_matched/mcity_diff2,90,1545236074.922160,1,-0.000217,-0.000217,-0.000217,0.000000,0.000000,4,12,1283
diffusion_matched/mcity_diff2,91,1545236077.922225,1,0.002665,0.002665,0.002665,0.000000,0.000000,4,12,1313
diffusion_matched/mcity_diff2,92,1545236078.902167,1,-0.016749,-0.016749,-0.016749,0.000000,0.000000,4,12,1323
diffusion_matched/mcity_diff2,93,1545236079.882269,1,-0.035437,-0.035437,-0.035437,0.000000,0.000000,4,12,1333
diffusion_matched/mcity_diff2,94,1545236080.922125,1,0.005196,0.005196,0.005196,0.000000,0.000000,4,12,1343
diffusion_matched/mcity_diff2,95,1545236081.902133,1,-0.014034,-0.014034,-0.014034,0.000000,0.000000,4,12,1353
diffusion_matched/mcity_diff2,96,1545236083.902162,1,-0.011906,-0.011906,-0.011906,0.000000,0.000000,4,12,1373
diffusion_matched/mcity_diff2,97,1545236084.902142,1,-0.011374,-0.011374,-0.011374,0.000000,0.000000,4,12,1383
diffusion_matched/mcity_diff2,98,1545236085.922084,1,0.009781,0.009781,0.009781,0.000000,0.000000,4,12,1393
diffusion_matched/mcity_diff2,99,1545236086.902141,1,-0.009177,-0.009177,-0.009177,0.000000,0.000000,4,12,1403
diffusion_matched/mcity_diff2,100,1545236087.922098,1,0.011386,0.011386,0.011386,0.000000,0.000000,4,12,1413
diffusion_matched/mcity_diff2,101,1545236088.902062,1,-0.007438,-0.007438,-0.007438,0.000000,0.000000,4,12,1423
diffusion_matched/mcity_diff2,102,1545236089.882042,1,-0.026514,-0.026514,-0.026514,0.000000,0.000000,4,12,1433
diffusion_matched/mcity_diff2,103,1545236090.902130,1,-0.005810,-0.005810,-0.005810,0.000000,0.000000,4,12,1443
diffusion_matched/mcity_diff2,104,1545236092.882114,1,-0.023642,-0.023642,-0.023642,0.000000,0.000000,4,12,1463
diffusion_matched/mcity_diff2,105,1545236093.902008,1,-0.003161,-0.003161,-0.003161,0.000000,0.000000,4,12,1473
diffusion_matched/mcity_diff2,106,1545236094.902024,1,-0.001992,-0.001992,-0.001992,0.000000,0.000000,4,12,1483
diffusion_matched/mcity_diff2,107,1545236095.922080,1,-0.081239,-0.081239,-0.081239,0.000000,0.000000,4,12,1494
diffusion_matched/mcity_diff2,108,1545236098.902065,1,-0.098471,-0.098471,-0.098471,0.000000,0.000000,4,12,1524
diffusion_matched/mcity_diff2,109,1545236099.881977,1,-0.117346,-0.117346,-0.117346,0.000000,0.000000,4,12,1534
diffusion_matched/mcity_diff2,110,1545236100.921971,1,-0.076676,-0.076676,-0.076676,0.000000,0.000000,4,12,1544
diffusion_matched/mcity_diff2,111,1545236101.921944,1,-0.075874,-0.075874,-0.075874,0.000000,0.000000,4,12,1554
diffusion_matched/mcity_diff2,112,1545236102.922086,1,-0.074461,-0.074461,-0.074461,0.000000,0.000000,4,12,1564
diffusion_matched/mcity_diff2,113,1545236104.921991,1,-0.073056,-0.073056,-0.073056,0.000000,0.000000,4,12,1584
diffusion_matched/mcity_diff2,114,1545236105.921948,1,-0.071857,-0.071857,-0.071857,0.000000,0.000000,4,12,1594
diffusion_matched/mcity_diff2,115,1545236106.901981,1,-0.091249,-0.091249,-0.091249,0.000000,0.000000,4,12,1604
diffusion_matched/mcity_diff2,116,1545236107.881902,1,-0.110329,-0.110329,-0.110329,0.000000,0.000000,4,12,1614
diffusion_matched/mcity_diff2,117,1545236108.901975,1,-0.089387,-0.089387,-0.089387,0.000000,0.000000,4,12,1624
diffusion_matched/mcity_diff2,118,1545236109.901900,1,-0.088750,-0.088750,-0.088750,0.000000,0.000000,4,12,1634
diffusion_matched/mcity_diff2,119,1545236110.881882,1,-0.107764,-0.107764,-0.107764,0.000000,0.000000,4,12,1644
diffusion_matched/mcity_diff2,120,1545236111.921944,1,-0.066261,-0.066261,-0.066261,0.000000,0.000000,4,12,1654
diffusion_matched/mcity_diff2,121,1545236112.901949,1,-0.085743,-0.085743,-0.085743,0.000000,0.000000,4,12,1664
diffusion_matched/mcity_diff2,122,1545236114.901885,1,-0.083593,-0.083593,-0.083593,0.000000,0.000000,4,12,1684
diffusion_matched/mcity_diff2,123,1545236115.921826,1,-0.063146,-0.063146,-0.063146,0.000000,0.000000,4,12,1694
diffusion_matched/mcity_diff2,124,1545236116.881876,1,-0.102063,-0.102063,-0.102063,0.000000,0.000000,4,12,1704
diffusion_matched/mcity_diff2,125,1545236117.901838,1,-0.080985,-0.080985,-0.080985,0.000000,0.000000,4,12,1714
diffusion_matched/mcity_diff2,126,1545236118.881874,1,-0.100213,-0.100213,-0.100213,0.000000,0.000000,4,12,1724
diffusion_matched/mcity_diff2,127,1545236121.901804,1,-0.077632,-0.077632,-0.077632,0.000000,0.000000,4,12,1754
diffusion_matched/mcity_diff2,128,1545236123.921809,1,-0.055425,-0.055425,-0.055425,0.000000,0.000000,4,12,1774
diffusion_matched/mcity_diff2,129,1545236125.901829,1,-0.073937,-0.073937,-0.073937,0.000000,0.000000,4,12,1794
diffusion_matched/mcity_diff2,130,1545236126.881773,1,-0.092713,-0.092713,-0.092713,0.000000,0.000000,4,12,1804
diffusion_matched/mcity_diff2,131,1545236127.921757,1,-0.052109,-0.052109,-0.052109,0.000000,0.000000,4,12,1814
diffusion_matched/mcity_diff2,132,1545236128.901808,1,-0.071171,-0.071171,-0.071171,0.000000,0.000000,4,12,1824
diffusion_matched/mcity_diff2,133,1545236129.881743,1,-0.090041,-0.090041,-0.090041,0.000000,0.000000,4,12,1834
diffusion_matched/mcity_diff2,134,1545236130.921737,1,-0.049352,-0.049352,-0.049352,0.000000,0.000000,4,12,1844
diffusion_matched/mcity_diff2,135,1545236131.901794,1,-0.068409,-0.068409,-0.068409,0.000000,0.000000,4,12,1854
diffusion_matched/mcity_diff2,136,1545236132.901794,1,-0.067222,-0.067222,-0.067222,0.000000,0.000000,4,12,1864
diffusion_matched/mcity_diff2,137,1545236134.901762,1,-0.065586,-0.065586,-0.065586,0.000000,0.000000,4,12,1884
diffusion_matched/mcity_diff2,138,1545236135.901700,1,-0.064533,-0.064533,-0.064533,0.000000,0.000000,4,12,1894
diffusion_matched/mcity_diff2,139,1545236136.921690,1,-0.043934,-0.043934,-0.043934,0.000000,0.000000,4,12,1904
diffusion_matched/mcity_diff2,140,1545236138.921722,1,-0.041703,-0.041703,-0.041703,0.000000,0.000000,4,12,1924
diffusion_matched/mcity_diff2,141,1545236139.921661,1,-0.041221,-0.041221,-0.041221,0.000000,0.000000,4,12,1934
diffusion_matched/mcity_diff2,142,1545236140.901797,1,-0.060142,-0.060142,-0.060142,0.000000,0.000000,4,12,1944
diffusion_matched/mcity_diff2,143,1545236141.881711,1,-0.078927,-0.078927,-0.078927,0.000000,0.000000,4,12,1954
diffusion_matched/mcity_diff2,144,1545236143.901706,1,-0.057484,-0.057484,-0.057484,0.000000,0.000000,4,12,1974
diffusion_matched/mcity_diff2,145,1545236144.901636,1,-0.056402,-0.056402,-0.056402,0.000000,0.000000,4,12,1984
diffusion_matched/mcity_diff2,146,1545236145.921607,1,-0.035655,-0.035655,-0.035655,0.000000,0.000000,4,12,1994
diffusion_matched/mcity_diff2,147,1545236146.901737,1,-0.054677,-0.054677,-0.054677,0.000000,0.000000,4,12,2004
diffusion_matched/mcity_diff2,148,1545236148.921597,1,-0.032915,-0.032915,-0.032915,0.000000,0.000000,4,12,2024
diffusion_matched/mcity_diff2,149,1545236150.921613,1,-0.030756,-0.030756,-0.030756,0.000000,0.000000,4,12,2044
diffusion_matched/mcity_diff2,150,1545236152.881558,1,-0.069370,-0.069370,-0.069370,0.000000,0.000000,4,12,2064
diffusion_matched/mcity_diff2,151,1545236153.921569,1,-0.028018,-0.028018,-0.028018,0.000000,0.000000,4,12,2074
diffusion_matched/mcity_diff2,152,1545236154.901681,1,-0.047409,-0.047409,-0.047409,0.000000,0.000000,4,12,2084
diffusion_matched/mcity_diff2,153,1545236157.901681,1,-0.044623,-0.044623,-0.044623,0.000000,0.000000,4,12,2114
diffusion_matched/mcity_diff2,154,1545236158.921581,1,-0.023814,-0.023814,-0.023814,0.000000,0.000000,4,12,2124
diffusion_matched/mcity_diff2,155,1545236159.901609,1,-0.042629,-0.042629,-0.042629,0.000000,0.000000,4,12,2134
diffusion_matched/mcity_diff2,156,1545236160.881557,1,-0.061951,-0.061951,-0.061951,0.000000,0.000000,4,12,2144
diffusion_matched/mcity_diff2,157,1545236161.901580,1,-0.041090,-0.041090,-0.041090,0.000000,0.000000,4,12,2154
diffusion_matched/mcity_diff2,158,1545236162.921539,1,-0.019947,-0.019947,-0.019947,0.000000,0.000000,4,12,2164
diffusion_matched/mcity_diff2,159,1545236163.881526,1,-0.059225,-0.059225,-0.059225,0.000000,0.000000,4,12,2174
diffusion_matched/mcity_diff2,160,1545236164.881593,1,-0.058245,-0.058245,-0.058245,0.000000,0.000000,4,12,2184
diffusion_matched/mcity_diff2,161,1545236165.901462,1,-0.037247,-0.037247,-0.037247,0.000000,0.000000,4,12,2194
diffusion_matched/mcity_diff2,162,1545236166.881532,1,-0.056541,-0.056541,-0.056541,0.000000,0.000000,4,12,2204
diffusion_matched/mcity_diff2,163,1545236167.901515,1,-0.035574,-0.035574,-0.035574,0.000000,0.000000,4,12,2214
diffusion_matched/mcity_diff2,164,1545236170.901482,1,-0.032864,-0.032864,-0.032864,0.000000,0.000000,4,12,2244
diffusion_matched/mcity_diff2,165,1545236171.921480,1,-0.011849,-0.011849,-0.011849,0.000000,0.000000,4,12,2254
diffusion_matched/mcity_diff2,166,1545236172.921389,1,-0.011112,-0.011112,-0.011112,0.000000,0.000000,4,12,2264
diffusion_matched/mcity_diff2,167,1545236174.921466,1,-0.008904,-0.008904,-0.008904,0.000000,0.000000,4,12,2284
diffusion_matched/mcity_diff2,168,1545236175.921376,1,-0.008386,-0.008386,-0.008386,0.000000,0.000000,4,12,2294
diffusion_matched/mcity_diff2,169,1545236176.901428,1,-0.027445,-0.027445,-0.027445,0.000000,0.000000,4,12,2304
diffusion_matched/mcity_diff2,170,1545236178.921368,1,-0.005654,-0.005654,-0.005654,0.000000,0.000000,4,12,2324
diffusion_matched/mcity_diff2,171,1545236179.901402,1,-0.024726,-0.024726,-0.024726,0.000000,0.000000,4,12,2334
diffusion_matched/mcity_diff2,172,1545236182.921308,1,-0.001999,-0.001999,-0.001999,0.000000,0.000000,4,12,2364
diffusion_matched/mcity_diff2,173,1545236183.921347,1,-0.000718,-0.000718,-0.000718,0.000000,0.000000,4,12,2374
diffusion_matched/mcity_diff2,174,1545236184.901301,1,-0.020162,-0.020162,-0.020162,0.000000,0.000000,4,12,2384
diffusion_matched/mcity_diff2,175,1545236185.881303,1,-0.039280,-0.039280,-0.039280,0.000000,0.000000,4,12,2394
diffusion_matched/mcity_diff2,176,1545236186.921347,1,0.002078,0.002078,0.002078,0.000000,0.000000,4,12,2404
diffusion_matched/mcity_diff2,177,1545236187.921297,1,0.002633,0.002633,0.002633,0.000000,0.000000,4,12,2414
diffusion_matched/mcity_diff2,178,1545236188.881263,1,-0.036614,-0.036614,-0.036614,0.000000,0.000000,4,12,2424
diffusion_matched/mcity_diff2,179,1545236190.901274,1,-0.014706,-0.014706,-0.014706,0.000000,0.000000,4,12,2444
diffusion_matched/mcity_diff2,180,1545236191.881341,1,-0.033803,-0.033803,-0.033803,0.000000,0.000000,4,12,2454
diffusion_matched/mcity_diff2,181,1545236192.921302,1,0.007443,0.007443,0.007443,0.000000,0.000000,4,12,2464
diffusion_matched/mcity_diff2,182,1545236193.901239,1,-0.011962,-0.011962,-0.011962,0.000000,0.000000,4,12,2474
diffusion_matched/mcity_diff2,183,1545236194.881221,1,-0.031074,-0.031074,-0.031074,0.000000,0.000000,4,12,2484
diffusion_matched/mcity_diff2,184,1545236195.901215,1,-0.009918,-0.009918,-0.009918,0.000000,0.000000,4,12,2494
diffusion_matched/mcity_diff2,185,1545236196.881266,1,-0.029196,-0.029196,-0.029196,0.000000,0.000000,4,12,2504
diffusion_matched/mcity_diff2,186,1545236197.921189,1,0.011645,0.011645,0.011645,0.000000,0.000000,4,12,2514
diffusion_matched/mcity_diff2,187,1545236198.901188,1,-0.007130,-0.007130,-0.007130,0.000000,0.000000,4,12,2524
diffusion_matched/mcity_diff2,188,1545236199.921199,1,0.013459,0.013459,0.013459,0.000000,0.000000,4,12,2534
diffusion_matched/mcity_diff2,189,1545236200.901238,1,-0.005537,-0.005537,-0.005537,0.000000,0.000000,4,12,2544
diffusion_matched/mcity_diff2,190,1545236201.901193,1,-0.004305,-0.004305,-0.004305,0.000000,0.000000,4,12,2554
diffusion_matched/mcity_diff2,191,1545236202.921177,1,0.016549,0.016549,0.016549,0.000000,0.000000,4,12,2564
diffusion_matched/mcity_diff2,192,1545236203.901169,1,-0.002930,-0.002930,-0.002930,0.000000,0.000000,4,12,2574
diffusion_matched/mcity_diff2,193,1545236204.881136,1,-0.021676,-0.021676,-0.021676,0.000000,0.000000,4,12,2584
diffusion_matched/mcity_diff2,194,1545236205.921130,1,-0.080673,-0.080673,-0.080673,0.000000,0.000000,4,12,2595
diffusion_matched/mcity_diff2,195,1545236206.901187,1,-0.099989,-0.099989,-0.099989,0.000000,0.000000,4,12,2605
diffusion_matched/mcity_diff2,196,1545236207.901150,1,-0.099295,-0.099295,-0.099295,0.000000,0.000000,4,12,2615
diffusion_matched/mcity_diff2,197,1545236208.701174,1,-0.198169,-0.198169,-0.198169,0.000000,0.000000,4,12,2624
diffusion_matched/mcity_diff2,198,1545236208.701174,1,-1.297211,-1.297211,-1.297211,0.000000,0.000000,4,12,2635
diffusion_matched/mcity_diff2,199,1545236208.701174,1,-2.296387,-2.296387,-2.296387,0.000000,0.000000,4,12,2645
diffusion_matched/mcity_diff5,0,1545235952.923106,1,-0.011394,-0.011394,-0.011394,0.000000,0.000000,4,12,62
diffusion_matched/mcity_diff5,1,1545235954.923095,1,-0.009954,-0.009954,-0.009954,0.000000,0.000000,4,12,82
diffusion_matched/mcity_diff5,2,1545235956.923071,1,-0.008010,-0.008010,-0.008010,0.000000,0.000000,4,12,102
diffusion_matched/mcity_diff5,3,1545235959.923032,1,-0.005333,-0.005333,-0.005333,0.000000,0.000000,4,12,132
diffusion_matched/mcity_diff5,4,1545235961.883028,1,-0.043224,-0.043224,-0.043224,0.000000,0.000000,4,12,152
diffusion_matched/mcity_diff5,5,1545235962.923022,1,-0.002580,-0.002580,-0.002580,0.000000,0.000000,4,12,162
diffusion_matched/mcity_diff5,6,1545235964.882997,1,-0.040493,-0.040493,-0.040493,0.000000,0.000000,4,12,182
diffusion_matched/mcity_diff5,7,1545235966.923059,1,0.000976,0.000976,0.000976,0.000000,0.000000,4,12,202
diffusion_matched/mcity_diff5,8,1545235967.902999,1,-0.017765,-0.017765,-0.017765,0.000000,0.000000,4,12,212
diffusion_matched/mcity_diff5,9,1545235968.883028,1,-0.037177,-0.037177,-0.037177,0.000000,0.000000,4,12,222
diffusion_matched/mcity_diff5,10,1545235970.882940,1,-0.035047,-0.035047,-0.035047,0.000000,0.000000,4,12,242
diffusion_matched/mcity_diff5,11,1545235971.922974,1,0.005551,0.005551,0.005551,0.000000,0.000000,4,12,252
diffusion_matched/mcity_diff5,12,1545235972.903028,1,-0.013521,-0.013521,-0.013521,0.000000,0.000000,4,12,262
diffusion_matched/mcity_diff5,13,1545235974.902918,1,-0.011719,-0.011719,-0.011719,0.000000,0.000000,4,12,282
diffusion_matched/mcity_diff5,14,1545235977.902895,1,-0.008962,-0.008962,-0.008962,0.000000,0.000000,4,12,312
diffusion_matched/mcity_diff5,15,1545235980.902993,1,-0.006088,-0.006088,-0.006088,0.000000,0.000000,4,12,342
diffusion_matched/mcity_diff5,16,1545235982.922967,1,0.016029,0.016029,0.016029,0.000000,0.000000,4,12,362
diffusion_matched/mcity_diff5,17,1545235983.902869,1,-0.003500,-0.003500,-0.003500,0.000000,0.000000,4,12,372
diffusion_matched/mcity_diff5,18,1545235985.902844,1,-0.001328,-0.001328,-0.001328,0.000000,0.000000,4,12,392
diffusion_matched/mcity_diff5,19,1545235987.922825,1,-0.079466,-0.079466,-0.079466,0.000000,0.000000,4,12,413
diffusion_matched/mcity_diff5,20,1545235989.902864,1,0.002023,0.002023,0.002023,0.000000,0.000000,4,12,432
diffusion_matched/mcity_diff5,21,1545235991.902853,1,-0.096067,-0.096067,-0.096067,0.000000,0.000000,4,12,453
diffusion_matched/mcity_diff5,22,1545235992.882976,1,-0.114661,-0.114661,-0.114661,0.000000,0.000000,4,12,463
diffusion_matched/mcity_diff5,23,1545235993.922772,1,-0.073977,-0.073977,-0.073977,0.000000,0.000000,4,12,473
diffusion_matched/mcity_diff5,24,1545235995.922783,1,-0.072162,-0.072162,-0.072162,0.000000,0.000000,4,12,493
diffusion_matched/mcity_diff5,25,1545235997.882877,1,-0.110546,-0.110546,-0.110546,0.000000,0.000000,4,12,513
diffusion_matched/mcity_diff5,26,1545235998.902751,1,-0.089555,-0.089555,-0.089555,0.000000,0.000000,4,12,523
diffusion_matched/mcity_diff5,27,1545236000.902746,1,-0.087911,-0.087911,-0.087911,0.000000,0.000000,4,12,543
diffusion_matched/mcity_diff5,28,1545236001.922702,1,-0.066733,-0.066733,-0.066733,0.000000,0.000000,4,12,553
diffusion_matched/mcity_diff5,29,1545236003.902715,1,-0.085144,-0.085144,-0.085144,0.000000,0.000000,4,12,573
diffusion_matched/mcity_diff5,30,1545236004.882754,1,-0.103844,-0.103844,-0.103844,0.000000,0.000000,4,12,583
diffusion_matched/mcity_diff5,31,1545236005.922679,1,-0.063020,-0.063020,-0.063020,0.000000,0.000000,4,12,593
diffusion_matched/mcity_diff5,32,1545236006.902815,1,-0.082324,-0.082324,-0.082324,0.000000,0.000000,4,12,603
diffusion_matched/mcity_diff5,33,1545236007.882821,1,-0.101068,-0.101068,-0.101068,0.000000,0.000000,4,12,613
diffusion_matched/mcity_diff5,34,1545236008.922624,1,-0.060418,-0.060418,-0.060418,0.000000,0.000000,4,12,623
diffusion_matched/mcity_diff5,35,1545236009.902685,1,-0.079713,-0.079713,-0.079713,0.000000,0.000000,4,12,633
diffusion_matched/mcity_diff5,36,1545236011.922659,1,-0.057513,-0.057513,-0.057513,0.000000,0.000000,4,12,653
diffusion_matched/mcity_diff5,37,1545236013.882709,1,-0.096069,-0.096069,-0.096069,0.000000,0.000000,4,12,673
diffusion_matched/mcity_diff5,38,1545236015.922744,1,-0.054128,-0.054128,-0.054128,0.000000,0.000000,4,12,693
diffusion_matched/mcity_diff5,39,1545236016.902630,1,-0.073019,-0.073019,-0.073019,0.000000,0.000000,4,12,703
diffusion_matched/mcity_diff5,40,1545236018.902597,1,-0.071452,-0.071452,-0.071452,0.000000,0.000000,4,12,723
diffusion_matched/mcity_diff5,41,1545236020.882621,1,-0.089358,-0.089358,-0.089358,0.000000,0.000000,4,12,743
diffusion_matched/mcity_diff5,42,1545236021.902569,1,-0.068765,-0.068765,-0.068765,0.000000,0.000000,4,12,753
diffusion_matched/mcity_diff5,43,1545236022.882689,1,-0.087447,-0.087447,-0.087447,0.000000,0.000000,4,12,763
diffusion_matched/mcity_diff5,44,1545236023.922633,1,-0.046616,-0.046616,-0.046616,0.000000,0.000000,4,12,773
diffusion_matched/mcity_diff5,45,1545236025.882617,1,-0.084796,-0.084796,-0.084796,0.000000,0.000000,4,12,793
diffusion_matched/mcity_diff5,46,1545236027.882519,1,-0.083338,-0.083338,-0.083338,0.000000,0.000000,4,12,813
diffusion_matched/mcity_diff5,47,1545236030.882491,1,-0.080529,-0.080529,-0.080529,0.000000,0.000000,4,12,843
diffusion_matched/mcity_diff5,48,1545236031.922488,1,-0.039313,-0.039313,-0.039313,0.000000,0.000000,4,12,853
diffusion_matched/mcity_diff5,49,1545236032.902556,1,-0.058507,-0.058507,-0.058507,0.000000,0.000000,4,12,863
diffusion_matched/mcity_diff5,50,1545236033.882473,1,-0.077796,-0.077796,-0.077796,0.000000,0.000000,4,12,873
diffusion_matched/mcity_diff5,51,1545236036.922458,1,-0.035153,-0.035153,-0.035153,0.000000,0.000000,4,12,903
diffusion_matched/mcity_diff5,52,1545236038.902442,1,-0.053058,-0.053058,-0.053058,0.000000,0.000000,4,12,923
diffusion_matched/mcity_diff5,53,1545236040.902438,1,-0.051177,-0.051177,-0.051177,0.000000,0.000000,4,12,943
diffusion_matched/mcity_diff5,54,1545236042.902428,1,-0.049670,-0.049670,-0.049670,0.000000,0.000000,4,12,963
diffusion_matched/mcity_diff5,55,1545236044.922470,1,-0.027388,-0.027388,-0.027388,0.000000,0.000000,4,12,983
diffusion_matched/mcity_diff5,56,1545236046.882434,1,-0.065703,-0.065703,-0.065703,0.000000,0.000000,4,12,1003
diffusion_matched/mcity_diff5,57,1545236048.902375,1,-0.044272,-0.044272,-0.044272,0.000000,0.000000,4,12,1023
diffusion_matched/mcity_diff5,58,1545236050.902428,1,-0.041964,-0.041964,-0.041964,0.000000,0.000000,4,12,1043
diffusion_matched/mcity_diff5,59,1545236052.922340,1,-0.020197,-0.020197,-0.020197,0.000000,0.000000,4,12,1063
diffusion_matched/mcity_diff5,60,1545236054.882306,1,-0.058770,-0.058770,-0.058770,0.000000,0.000000,4,12,1083
diffusion_matched/mcity_diff5,61,1545236055.902403,1,-0.037377,-0.037377,-0.037377,0.000000,0.000000,4,12,1093
diffusion_matched/mcity_diff5,62,1545236056.902365,1,-0.036485,-0.036485,-0.036485,0.000000,0.000000,4,12,1103
diffusion_matched/mcity_diff5,63,1545236058.902375,1,-0.034653,-0.034653,-0.034653,0.000000,0.000000,4,12,1123
diffusion_matched/mcity_diff5,64,1545236059.882276,1,-0.053797,-0.053797,-0.053797,0.000000,0.000000,4,12,1133
diffusion_matched/mcity_diff5,65,1545236061.902342,1,-0.031966,-0.031966,-0.031966,0.000000,0.000000,4,12,1153
diffusion_matched/mcity_diff5,66,1545236063.922281,1,-0.010434,-0.010434,-0.010434,0.000000,0.000000,4,12,1173
diffusion_matched/mcity_diff5,67,1545236065.902293,1,-0.028375,-0.028375,-0.028375,0.000000,0.000000,4,12,1193
diffusion_matched/mcity_diff5,68,1545236067.902213,1,-0.026552,-0.026552,-0.026552,0.000000,0.000000,4,12,1213
diffusion_matched/mcity_diff5,69,1545236069.922260,1,-0.005002,-0.005002,-0.005002,0.000000,0.000000,4,12,1233
